ID	lgth	out	in	long_cov	short1_cov	short1_Ocov	short2_cov	short2_Ocov	long_nb	short1_nb	short2_nb
86	2	4	2	0.000000	66.000000	60.000000	0.000000	0.000000	0	0	0
87	2	2	1	0.000000	37.000000	32.000000	0.000000	0.000000	0	0	0
88	2	2	1	0.000000	35.500000	31.500000	0.000000	0.000000	0	0	0
89	10	1	1	0.000000	18.000000	17.000000	0.000000	0.000000	0	0	0
90	98	1	2	0.000000	25.183673	23.775510	0.000000	0.000000	0	0	0
91	1	3	3	0.000000	532.000000	532.000000	0.000000	0.000000	0	0	0
92	1	2	2	0.000000	95.000000	65.000000	0.000000	0.000000	0	0	0
93	1	5	1	0.000000	91.000000	62.000000	0.000000	0.000000	0	0	0
94	1	5	2	0.000000	77.000000	55.000000	0.000000	0.000000	0	0	0
95	1	4	3	0.000000	66.000000	50.000000	0.000000	0.000000	0	0	0
96	1	4	1	0.000000	60.000000	28.000000	0.000000	0.000000	0	0	0
97	5	1	1	0.000000	14.800000	14.800000	0.000000	0.000000	0	0	0
98	28	1	2	0.000000	8.607143	8.607143	0.000000	0.000000	0	0	0
99	1	2	3	0.000000	91.000000	67.000000	0.000000	0.000000	0	0	0
100	3	2	2	0.000000	80.333333	32.000000	0.000000	0.000000	0	0	0
101	2	1	2	0.000000	92.500000	42.000000	0.000000	0.000000	0	0	0
102	2	2	1	0.000000	100.000000	40.000000	0.000000	0.000000	0	0	0
103	139	1	2	0.000000	15.762590	14.841727	0.000000	0.000000	0	0	0
104	10	1	2	0.000000	3.600000	3.600000	0.000000	0.000000	0	0	0
105	1	1	2	0.000000	8.000000	8.000000	0.000000	0.000000	0	0	0
106	7	1	2	0.000000	11.285714	11.285714	0.000000	0.000000	0	0	0
107	349	2	2	0.000000	7.507163	7.458453	0.000000	0.000000	0	0	0
108	1	2	1	0.000000	57.000000	56.000000	0.000000	0.000000	0	0	0
109	2	1	1	0.000000	24.500000	23.500000	0.000000	0.000000	0	0	0
110	3	2	2	0.000000	40.000000	38.000000	0.000000	0.000000	0	0	0
111	5	2	1	0.000000	22.400000	22.400000	0.000000	0.000000	0	0	0
112	12	1	1	0.000000	11.750000	11.583333	0.000000	0.000000	0	0	0
113	11	1	2	0.000000	13.181818	12.181818	0.000000	0.000000	0	0	0
114	3	1	2	0.000000	32.000000	31.000000	0.000000	0.000000	0	0	0
115	3	1	2	0.000000	30.666667	28.333333	0.000000	0.000000	0	0	0
116	7	1	2	0.000000	31.714286	28.142857	0.000000	0.000000	0	0	0
117	3	1	2	0.000000	35.333333	21.000000	0.000000	0.000000	0	0	0
118	1	1	2	0.000000	47.000000	33.000000	0.000000	0.000000	0	0	0
119	8	1	2	0.000000	13.375000	13.375000	0.000000	0.000000	0	0	0
120	15	1	2	0.000000	13.266667	13.266667	0.000000	0.000000	0	0	0
121	273	1	2	0.000000	19.721612	18.890110	0.000000	0.000000	0	0	0
122	109	2	2	0.000000	14.541284	12.403670	0.000000	0.000000	0	0	0
123	28	1	1	0.000000	22.178571	21.785714	0.000000	0.000000	0	0	0
124	63	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
125	0	4	4	Inf	Inf	Inf	Inf	Inf	0	0	0
126	1	4	3	0.000000	107.000000	76.000000	0.000000	0.000000	0	0	0
127	25	2	1	0.000000	13.200000	13.200000	0.000000	0.000000	0	0	0
128	894	2	2	0.000000	16.322148	15.666667	0.000000	0.000000	0	0	0
129	4	1	1	0.000000	16.250000	14.750000	0.000000	0.000000	0	0	0
130	35	2	1	0.000000	16.828571	12.600000	0.000000	0.000000	0	0	0
131	8	1	1	0.000000	19.625000	15.625000	0.000000	0.000000	0	0	0
132	175	1	2	0.000000	19.091429	18.800000	0.000000	0.000000	0	0	0
133	8	1	2	0.000000	20.500000	20.500000	0.000000	0.000000	0	0	0
134	194	1	2	0.000000	14.608247	13.989691	0.000000	0.000000	0	0	0
135	36	1	2	0.000000	3.222222	3.222222	0.000000	0.000000	0	0	0
136	1	2	2	0.000000	14.000000	14.000000	0.000000	0.000000	0	0	0
137	26	2	1	0.000000	2.615385	2.615385	0.000000	0.000000	0	0	0
138	59	1	2	0.000000	18.559322	17.949153	0.000000	0.000000	0	0	0
139	295	2	2	0.000000	14.494915	13.796610	0.000000	0.000000	0	0	0
140	12	1	1	0.000000	15.250000	15.250000	0.000000	0.000000	0	0	0
141	1	2	2	0.000000	50.000000	34.000000	0.000000	0.000000	0	0	0
142	2	2	1	0.000000	42.500000	16.000000	0.000000	0.000000	0	0	0
143	74	1	1	0.000000	10.770270	10.081081	0.000000	0.000000	0	0	0
144	25	1	1	0.000000	10.520000	10.520000	0.000000	0.000000	0	0	0
145	19	1	2	0.000000	13.684211	13.684211	0.000000	0.000000	0	0	0
146	3	2	2	0.000000	26.333333	25.333333	0.000000	0.000000	0	0	0
147	6	1	1	0.000000	15.500000	15.500000	0.000000	0.000000	0	0	0
148	3	2	2	0.000000	27.333333	27.333333	0.000000	0.000000	0	0	0
149	17	1	1	0.000000	18.941176	18.588235	0.000000	0.000000	0	0	0
150	4	2	1	0.000000	49.250000	31.000000	0.000000	0.000000	0	0	0
151	159	1	1	0.000000	16.169811	15.572327	0.000000	0.000000	0	0	0
152	113	2	2	0.000000	13.150442	12.495575	0.000000	0.000000	0	0	0
153	3	1	1	0.000000	7.000000	7.000000	0.000000	0.000000	0	0	0
154	2	1	3	0.000000	9.000000	9.000000	0.000000	0.000000	0	0	0
155	1	2	3	0.000000	12.000000	11.000000	0.000000	0.000000	0	0	0
156	21	1	1	0.000000	4.285714	4.285714	0.000000	0.000000	0	0	0
157	12	2	2	0.000000	17.166667	16.916667	0.000000	0.000000	0	0	0
158	3	2	1	0.000000	17.000000	17.000000	0.000000	0.000000	0	0	0
159	3	1	1	0.000000	15.666667	15.666667	0.000000	0.000000	0	0	0
160	2	2	3	0.000000	137.000000	39.000000	0.000000	0.000000	0	0	0
161	5	1	1	0.000000	15.000000	14.000000	0.000000	0.000000	0	0	0
162	4	1	1	0.000000	15.000000	15.000000	0.000000	0.000000	0	0	0
163	1	1	4	0.000000	116.000000	43.000000	0.000000	0.000000	0	0	0
164	34	1	1	0.000000	11.882353	11.382353	0.000000	0.000000	0	0	0
165	10	2	1	0.000000	10.800000	10.800000	0.000000	0.000000	0	0	0
166	17	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
167	1	1	2	0.000000	11.000000	11.000000	0.000000	0.000000	0	0	0
168	7	2	1	0.000000	16.000000	8.857143	0.000000	0.000000	0	0	0
169	2	1	3	0.000000	21.000000	13.000000	0.000000	0.000000	0	0	0
170	2	1	1	0.000000	13.500000	3.500000	0.000000	0.000000	0	0	0
171	83	2	2	0.000000	20.168675	18.819277	0.000000	0.000000	0	0	0
172	5	1	2	0.000000	33.000000	33.000000	0.000000	0.000000	0	0	0
173	1	2	2	0.000000	43.000000	43.000000	0.000000	0.000000	0	0	0
174	2	1	1	0.000000	31.000000	31.000000	0.000000	0.000000	0	0	0
175	4	2	2	0.000000	31.000000	30.500000	0.000000	0.000000	0	0	0
176	4	1	2	0.000000	22.000000	21.000000	0.000000	0.000000	0	0	0
177	340	1	2	0.000000	10.923529	10.723529	0.000000	0.000000	0	0	0
178	19	1	1	0.000000	12.368421	12.052632	0.000000	0.000000	0	0	0
179	1	2	2	0.000000	33.000000	33.000000	0.000000	0.000000	0	0	0
180	1	1	1	0.000000	32.000000	32.000000	0.000000	0.000000	0	0	0
181	1	2	2	0.000000	97.000000	41.000000	0.000000	0.000000	0	0	0
182	2	2	2	0.000000	98.500000	39.000000	0.000000	0.000000	0	0	0
183	38	3	2	0.000000	19.789474	18.631579	0.000000	0.000000	0	0	0
184	14	2	1	0.000000	18.071429	17.857143	0.000000	0.000000	0	0	0
185	3	1	1	0.000000	18.000000	16.000000	0.000000	0.000000	0	0	0
186	2	1	1	0.000000	21.000000	21.000000	0.000000	0.000000	0	0	0
187	2	1	3	0.000000	35.500000	33.500000	0.000000	0.000000	0	0	0
188	3	3	2	0.000000	37.333333	35.333333	0.000000	0.000000	0	0	0
189	4	1	1	0.000000	25.000000	23.500000	0.000000	0.000000	0	0	0
190	332	1	1	0.000000	18.123494	16.927711	0.000000	0.000000	0	0	0
191	253	1	2	0.000000	13.988142	13.494071	0.000000	0.000000	0	0	0
192	1	2	3	0.000000	28.000000	28.000000	0.000000	0.000000	0	0	0
193	1	2	1	0.000000	26.000000	26.000000	0.000000	0.000000	0	0	0
194	1	2	2	0.000000	45.000000	45.000000	0.000000	0.000000	0	0	0
195	2	3	1	0.000000	43.000000	21.000000	0.000000	0.000000	0	0	0
196	3	1	1	0.000000	36.000000	19.333333	0.000000	0.000000	0	0	0
197	126	1	2	0.000000	21.809524	18.785714	0.000000	0.000000	0	0	0
198	50	2	2	0.000000	31.620000	21.620000	0.000000	0.000000	0	0	0
199	4	1	1	0.000000	33.000000	30.000000	0.000000	0.000000	0	0	0
200	6	1	2	0.000000	32.833333	31.833333	0.000000	0.000000	0	0	0
201	16	2	2	0.000000	34.875000	7.250000	0.000000	0.000000	0	0	0
202	4	1	1	0.000000	35.500000	30.250000	0.000000	0.000000	0	0	0
203	302	1	2	0.000000	23.947020	22.950331	0.000000	0.000000	0	0	0
204	61	2	2	0.000000	18.360656	17.803279	0.000000	0.000000	0	0	0
205	17	1	1	0.000000	12.352941	12.352941	0.000000	0.000000	0	0	0
206	4	2	1	0.000000	11.500000	11.500000	0.000000	0.000000	0	0	0
207	7	1	1	0.000000	10.000000	10.000000	0.000000	0.000000	0	0	0
208	4	1	2	0.000000	11.250000	10.500000	0.000000	0.000000	0	0	0
209	42	1	1	0.000000	11.476190	11.071429	0.000000	0.000000	0	0	0
210	3	2	2	0.000000	10.000000	10.000000	0.000000	0.000000	0	0	0
211	19	1	1	0.000000	10.000000	10.000000	0.000000	0.000000	0	0	0
212	12	1	1	0.000000	11.333333	9.333333	0.000000	0.000000	0	0	0
213	1	2	2	0.000000	88.000000	16.000000	0.000000	0.000000	0	0	0
214	10	1	1	0.000000	13.500000	9.200000	0.000000	0.000000	0	0	0
215	14	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
216	2	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
217	2	2	2	0.000000	6.000000	6.000000	0.000000	0.000000	0	0	0
218	17	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
219	6	1	2	0.000000	3.166667	3.166667	0.000000	0.000000	0	0	0
220	4	1	2	0.000000	3.500000	3.000000	0.000000	0.000000	0	0	0
221	6	1	2	0.000000	3.000000	2.000000	0.000000	0.000000	0	0	0
222	4	1	2	0.000000	5.250000	4.500000	0.000000	0.000000	0	0	0
223	29	1	2	0.000000	16.551724	16.551724	0.000000	0.000000	0	0	0
224	149	1	2	0.000000	17.000000	15.073826	0.000000	0.000000	0	0	0
225	81	2	2	0.000000	24.777778	23.777778	0.000000	0.000000	0	0	0
226	29	1	1	0.000000	18.344828	16.965517	0.000000	0.000000	0	0	0
227	43	1	1	0.000000	31.023256	30.325581	0.000000	0.000000	0	0	0
228	5	1	2	0.000000	29.400000	23.400000	0.000000	0.000000	0	0	0
229	8	2	2	0.000000	31.000000	27.375000	0.000000	0.000000	0	0	0
230	2	1	3	0.000000	35.000000	33.500000	0.000000	0.000000	0	0	0
231	1	2	4	0.000000	140.000000	139.000000	0.000000	0.000000	0	0	0
232	1	2	1	0.000000	133.000000	132.000000	0.000000	0.000000	0	0	0
233	3	2	1	0.000000	134.000000	133.000000	0.000000	0.000000	0	0	0
234	2	1	1	0.000000	121.500000	121.500000	0.000000	0.000000	0	0	0
235	1	1	3	0.000000	163.000000	144.000000	0.000000	0.000000	0	0	0
236	2	1	1	0.000000	198.000000	126.500000	0.000000	0.000000	0	0	0
237	4	1	2	0.000000	135.750000	42.250000	0.000000	0.000000	0	0	0
238	1	1	3	0.000000	156.000000	3.000000	0.000000	0.000000	0	0	0
239	3	2	2	0.000000	118.666667	90.000000	0.000000	0.000000	0	0	0
240	2	2	1	0.000000	99.500000	75.000000	0.000000	0.000000	0	0	0
241	1	2	1	0.000000	99.000000	91.000000	0.000000	0.000000	0	0	0
242	1	4	1	0.000000	103.000000	96.000000	0.000000	0.000000	0	0	0
243	1	1	1	0.000000	90.000000	89.000000	0.000000	0.000000	0	0	0
244	1	1	2	0.000000	95.000000	94.000000	0.000000	0.000000	0	0	0
245	1	1	3	0.000000	202.000000	125.000000	0.000000	0.000000	0	0	0
246	1	3	1	0.000000	175.000000	111.000000	0.000000	0.000000	0	0	0
247	2	1	2	0.000000	30.000000	24.000000	0.000000	0.000000	0	0	0
248	1	2	1	0.000000	141.000000	93.000000	0.000000	0.000000	0	0	0
249	3	1	3	0.000000	183.333333	56.666667	0.000000	0.000000	0	0	0
250	1	4	8	0.000000	205.000000	24.000000	0.000000	0.000000	0	0	0
251	40	1	1	0.000000	19.050000	18.625000	0.000000	0.000000	0	0	0
252	206	2	2	0.000000	20.257282	19.281553	0.000000	0.000000	0	0	0
253	4	3	1	0.000000	24.000000	21.750000	0.000000	0.000000	0	0	0
254	2	1	1	0.000000	22.000000	20.500000	0.000000	0.000000	0	0	0
255	245	1	2	0.000000	18.106122	16.987755	0.000000	0.000000	0	0	0
256	146	1	2	0.000000	12.897260	12.664384	0.000000	0.000000	0	0	0
257	12	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
258	70	1	1	0.000000	17.614286	16.971429	0.000000	0.000000	0	0	0
259	388	2	2	0.000000	12.164948	11.304124	0.000000	0.000000	0	0	0
260	42	1	2	0.000000	16.785714	15.904762	0.000000	0.000000	0	0	0
261	73	2	2	0.000000	24.246575	23.698630	0.000000	0.000000	0	0	0
262	17	1	1	0.000000	8.117647	8.000000	0.000000	0.000000	0	0	0
263	88	1	2	0.000000	24.409091	23.568182	0.000000	0.000000	0	0	0
264	16	2	2	0.000000	22.687500	21.812500	0.000000	0.000000	0	0	0
265	9	1	2	0.000000	25.333333	22.555556	0.000000	0.000000	0	0	0
266	1	2	2	0.000000	55.000000	52.000000	0.000000	0.000000	0	0	0
267	1	2	2	0.000000	47.000000	45.000000	0.000000	0.000000	0	0	0
268	11	1	1	0.000000	23.000000	21.909091	0.000000	0.000000	0	0	0
269	7	2	2	0.000000	21.571429	21.571429	0.000000	0.000000	0	0	0
270	13	1	1	0.000000	22.153846	22.153846	0.000000	0.000000	0	0	0
271	2	1	2	0.000000	34.000000	21.000000	0.000000	0.000000	0	0	0
272	2	2	2	0.000000	39.500000	33.000000	0.000000	0.000000	0	0	0
273	4	2	1	0.000000	35.750000	35.250000	0.000000	0.000000	0	0	0
274	14	1	1	0.000000	20.785714	19.785714	0.000000	0.000000	0	0	0
275	4	2	2	0.000000	20.000000	19.750000	0.000000	0.000000	0	0	0
276	6	1	1	0.000000	20.833333	20.833333	0.000000	0.000000	0	0	0
277	4	1	2	0.000000	22.750000	22.750000	0.000000	0.000000	0	0	0
278	95	2	2	0.000000	23.957895	22.315789	0.000000	0.000000	0	0	0
279	3	1	1	0.000000	26.666667	24.000000	0.000000	0.000000	0	0	0
280	14	1	2	0.000000	28.000000	15.857143	0.000000	0.000000	0	0	0
281	44	2	1	0.000000	11.431818	8.750000	0.000000	0.000000	0	0	0
282	3	1	2	0.000000	15.000000	8.000000	0.000000	0.000000	0	0	0
283	2	1	2	0.000000	38.000000	19.000000	0.000000	0.000000	0	0	0
284	17	1	1	0.000000	1.294118	1.294118	0.000000	0.000000	0	0	0
285	592	1	2	0.000000	17.886824	16.988176	0.000000	0.000000	0	0	0
286	56	1	1	0.000000	2.035714	2.035714	0.000000	0.000000	0	0	0
287	4	2	2	0.000000	5.500000	4.500000	0.000000	0.000000	0	0	0
288	13	1	1	0.000000	3.000000	2.923077	0.000000	0.000000	0	0	0
289	16	1	1	0.000000	3.375000	2.625000	0.000000	0.000000	0	0	0
290	50	1	1	0.000000	9.220000	8.880000	0.000000	0.000000	0	0	0
291	46	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
292	1	2	2	0.000000	3.000000	2.000000	0.000000	0.000000	0	0	0
293	4	1	1	0.000000	2.000000	1.000000	0.000000	0.000000	0	0	0
294	5	1	2	0.000000	5.600000	4.400000	0.000000	0.000000	0	0	0
295	5	2	1	0.000000	59.600000	28.000000	0.000000	0.000000	0	0	0
296	1	2	2	0.000000	86.000000	79.000000	0.000000	0.000000	0	0	0
297	1	1	1	0.000000	75.000000	69.000000	0.000000	0.000000	0	0	0
298	1	1	1	0.000000	74.000000	72.000000	0.000000	0.000000	0	0	0
299	1	1	2	0.000000	73.000000	71.000000	0.000000	0.000000	0	0	0
300	1	2	2	0.000000	82.000000	80.000000	0.000000	0.000000	0	0	0
301	1	2	1	0.000000	80.000000	77.000000	0.000000	0.000000	0	0	0
302	3	2	1	0.000000	51.666667	51.666667	0.000000	0.000000	0	0	0
303	3	2	1	0.000000	27.333333	27.333333	0.000000	0.000000	0	0	0
304	2	2	1	0.000000	19.500000	19.500000	0.000000	0.000000	0	0	0
305	13	1	1	0.000000	18.384615	18.384615	0.000000	0.000000	0	0	0
306	174	1	2	0.000000	19.574713	18.793103	0.000000	0.000000	0	0	0
307	3	1	3	0.000000	95.333333	17.000000	0.000000	0.000000	0	0	0
308	1	1	2	0.000000	104.000000	21.000000	0.000000	0.000000	0	0	0
309	19	1	1	0.000000	26.315789	25.473684	0.000000	0.000000	0	0	0
310	3	2	2	0.000000	41.666667	36.000000	0.000000	0.000000	0	0	0
311	21	1	1	0.000000	24.714286	24.476190	0.000000	0.000000	0	0	0
312	6	2	2	0.000000	39.333333	39.333333	0.000000	0.000000	0	0	0
313	12	2	1	0.000000	17.833333	17.833333	0.000000	0.000000	0	0	0
314	5	1	1	0.000000	13.600000	13.600000	0.000000	0.000000	0	0	0
315	7	2	2	0.000000	13.714286	13.714286	0.000000	0.000000	0	0	0
316	5	1	1	0.000000	13.000000	13.000000	0.000000	0.000000	0	0	0
317	8	1	2	0.000000	14.125000	14.125000	0.000000	0.000000	0	0	0
318	1	2	2	0.000000	16.000000	15.000000	0.000000	0.000000	0	0	0
319	3	1	1	0.000000	14.000000	14.000000	0.000000	0.000000	0	0	0
320	3	2	2	0.000000	12.000000	12.000000	0.000000	0.000000	0	0	0
321	12	1	1	0.000000	3.166667	3.166667	0.000000	0.000000	0	0	0
322	5	1	2	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
323	6	1	2	0.000000	10.000000	9.666667	0.000000	0.000000	0	0	0
324	3	2	2	0.000000	13.666667	12.666667	0.000000	0.000000	0	0	0
325	3	2	1	0.000000	10.333333	9.000000	0.000000	0.000000	0	0	0
326	58	1	1	0.000000	18.862069	18.103448	0.000000	0.000000	0	0	0
327	1	2	3	0.000000	22.000000	17.000000	0.000000	0.000000	0	0	0
328	5	1	2	0.000000	26.400000	8.200000	0.000000	0.000000	0	0	0
329	20	1	2	0.000000	23.700000	23.150000	0.000000	0.000000	0	0	0
330	38	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
331	171	1	2	0.000000	20.514620	18.736842	0.000000	0.000000	0	0	0
332	539	1	2	0.000000	21.487941	20.517625	0.000000	0.000000	0	0	0
333	13	1	2	0.000000	22.000000	21.769231	0.000000	0.000000	0	0	0
334	3	2	2	0.000000	22.000000	21.000000	0.000000	0.000000	0	0	0
335	3	1	2	0.000000	23.333333	20.000000	0.000000	0.000000	0	0	0
336	14	1	1	0.000000	20.357143	19.214286	0.000000	0.000000	0	0	0
337	3	1	2	0.000000	19.666667	18.666667	0.000000	0.000000	0	0	0
338	2	1	1	0.000000	18.500000	18.500000	0.000000	0.000000	0	0	0
339	1	2	3	0.000000	34.000000	33.000000	0.000000	0.000000	0	0	0
340	61	1	1	0.000000	17.098361	16.081967	0.000000	0.000000	0	0	0
341	174	1	2	0.000000	15.344828	14.856322	0.000000	0.000000	0	0	0
342	1	2	2	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
343	7	1	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
344	3	1	3	0.000000	24.000000	24.000000	0.000000	0.000000	0	0	0
345	3	1	1	0.000000	32.000000	32.000000	0.000000	0.000000	0	0	0
346	3	2	3	0.000000	89.000000	84.000000	0.000000	0.000000	0	0	0
347	1	1	2	0.000000	99.000000	67.000000	0.000000	0.000000	0	0	0
348	1	2	2	0.000000	115.000000	80.000000	0.000000	0.000000	0	0	0
349	1	1	1	0.000000	70.000000	68.000000	0.000000	0.000000	0	0	0
350	8	2	1	0.000000	28.125000	8.250000	0.000000	0.000000	0	0	0
351	39	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
352	2	2	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
353	4	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
354	2	1	2	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
355	2	2	2	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
356	1	1	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
