ID	lgth	out	in	long_cov	short1_cov	short1_Ocov	short2_cov	short2_Ocov	long_nb	short1_nb	short2_nb
25	2	1	1	0.000000	10.000000	10.000000	0.000000	0.000000	0	0	0
26	2	2	2	0.000000	25.500000	24.500000	0.000000	0.000000	0	0	0
27	2	2	1	0.000000	24.000000	23.000000	0.000000	0.000000	0	0	0
28	8	1	1	0.000000	9.000000	9.000000	0.000000	0.000000	0	0	0
29	17	1	2	0.000000	13.470588	13.470588	0.000000	0.000000	0	0	0
30	208	1	2	0.000000	16.557692	15.995192	0.000000	0.000000	0	0	0
31	99	1	2	0.000000	4.919192	4.919192	0.000000	0.000000	0	0	0
32	6	2	2	0.000000	15.666667	14.000000	0.000000	0.000000	0	0	0
33	7	1	1	0.000000	8.714286	7.714286	0.000000	0.000000	0	0	0
34	171	0	2	0.000000	7.602339	7.514620	0.000000	0.000000	0	0	0
35	374	2	2	0.000000	16.109626	15.601604	0.000000	0.000000	0	0	0
36	882	2	2	0.000000	13.224490	12.662132	0.000000	0.000000	0	0	0
37	53	1	1	0.000000	10.283019	10.283019	0.000000	0.000000	0	0	0
38	65	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
39	5	1	2	0.000000	3.200000	3.200000	0.000000	0.000000	0	0	0
40	9	1	1	0.000000	23.000000	21.222222	0.000000	0.000000	0	0	0
41	184	1	2	0.000000	16.326087	15.831522	0.000000	0.000000	0	0	0
42	452	1	2	0.000000	13.969027	13.360619	0.000000	0.000000	0	0	0
43	134	0	2	0.000000	4.029851	4.029851	0.000000	0.000000	0	0	0
44	135	1	2	0.000000	9.525926	9.066667	0.000000	0.000000	0	0	0
45	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
46	1	1	2	0.000000	10.000000	10.000000	0.000000	0.000000	0	0	0
47	21	1	2	0.000000	13.714286	13.714286	0.000000	0.000000	0	0	0
48	496	1	2	0.000000	16.705645	16.500000	0.000000	0.000000	0	0	0
49	235	1	2	0.000000	12.889362	12.114894	0.000000	0.000000	0	0	0
50	22	2	1	0.000000	11.227273	5.681818	0.000000	0.000000	0	0	0
51	28	1	2	0.000000	17.928571	16.892857	0.000000	0.000000	0	0	0
52	181	2	2	0.000000	13.436464	13.320442	0.000000	0.000000	0	0	0
53	3	2	1	0.000000	11.000000	11.000000	0.000000	0.000000	0	0	0
54	28	1	1	0.000000	11.928571	11.928571	0.000000	0.000000	0	0	0
55	13	1	1	0.000000	9.076923	8.538462	0.000000	0.000000	0	0	0
56	2	2	2	0.000000	18.000000	17.000000	0.000000	0.000000	0	0	0
57	2	1	1	0.000000	9.000000	8.000000	0.000000	0.000000	0	0	0
58	6	2	2	0.000000	12.666667	11.666667	0.000000	0.000000	0	0	0
59	39	1	1	0.000000	8.128205	7.769231	0.000000	0.000000	0	0	0
60	29	1	1	0.000000	7.448276	7.448276	0.000000	0.000000	0	0	0
61	10	1	2	0.000000	14.800000	14.200000	0.000000	0.000000	0	0	0
62	69	2	0	0.000000	1.144928	1.144928	0.000000	0.000000	0	0	0
63	3	1	1	0.000000	7.333333	7.333333	0.000000	0.000000	0	0	0
64	43	2	2	0.000000	15.279070	15.279070	0.000000	0.000000	0	0	0
65	31	1	1	0.000000	24.709677	24.709677	0.000000	0.000000	0	0	0
66	47	2	2	0.000000	14.808511	14.808511	0.000000	0.000000	0	0	0
67	264	3	2	0.000000	11.378788	11.109848	0.000000	0.000000	0	0	0
68	31	1	1	0.000000	24.774194	24.774194	0.000000	0.000000	0	0	0
69	214	2	3	0.000000	21.228972	21.228972	0.000000	0.000000	0	0	0
70	712	0	2	0.000000	11.818820	11.266854	0.000000	0.000000	0	0	0
71	222	0	2	0.000000	8.585586	8.445946	0.000000	0.000000	0	0	0
72	137	2	2	0.000000	21.817518	21.240876	0.000000	0.000000	0	0	0
73	10	2	1	0.000000	18.300000	17.300000	0.000000	0.000000	0	0	0
74	5	2	1	0.000000	9.400000	9.400000	0.000000	0.000000	0	0	0
75	6	2	1	0.000000	2.500000	2.500000	0.000000	0.000000	0	0	0
76	6	1	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
77	12	2	2	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
78	7	1	1	0.000000	2.571429	2.571429	0.000000	0.000000	0	0	0
79	3	2	2	0.000000	48.000000	48.000000	0.000000	0.000000	0	0	0
80	1	1	1	0.000000	47.000000	47.000000	0.000000	0.000000	0	0	0
81	5	1	2	0.000000	49.600000	49.600000	0.000000	0.000000	0	0	0
82	3	2	2	0.000000	65.333333	61.666667	0.000000	0.000000	0	0	0
83	8	1	1	0.000000	12.875000	11.875000	0.000000	0.000000	0	0	0
84	4	1	3	0.000000	47.000000	47.000000	0.000000	0.000000	0	0	0
85	1	2	2	0.000000	46.000000	46.000000	0.000000	0.000000	0	0	0
86	1	2	1	0.000000	50.000000	50.000000	0.000000	0.000000	0	0	0
87	129	1	1	0.000000	12.542636	12.302326	0.000000	0.000000	0	0	0
88	1394	0	2	0.000000	10.162841	9.885222	0.000000	0.000000	0	0	0
89	21	1	2	0.000000	16.666667	16.666667	0.000000	0.000000	0	0	0
90	64	1	2	0.000000	17.062500	16.906250	0.000000	0.000000	0	0	0
91	20	2	1	0.000000	17.800000	6.800000	0.000000	0.000000	0	0	0
92	31	1	1	0.000000	16.580645	16.580645	0.000000	0.000000	0	0	0
93	8	1	2	0.000000	17.750000	17.750000	0.000000	0.000000	0	0	0
94	1	1	2	0.000000	40.000000	40.000000	0.000000	0.000000	0	0	0
95	3	1	2	0.000000	47.000000	47.000000	0.000000	0.000000	0	0	0
96	4	2	2	0.000000	50.250000	50.250000	0.000000	0.000000	0	0	0
97	4	2	1	0.000000	48.750000	48.750000	0.000000	0.000000	0	0	0
98	4	2	1	0.000000	38.750000	38.750000	0.000000	0.000000	0	0	0
99	2	1	1	0.000000	34.000000	34.000000	0.000000	0.000000	0	0	0
100	42	1	1	0.000000	17.619048	17.619048	0.000000	0.000000	0	0	0
101	561	1	2	0.000000	14.959002	14.793226	0.000000	0.000000	0	0	0
102	137	0	0	0.000000	5.204380	4.978102	0.000000	0.000000	0	0	0
103	675	1	1	0.000000	14.457778	13.622222	0.000000	0.000000	0	0	0
104	72	1	0	0.000000	1.027778	1.027778	0.000000	0.000000	0	0	0
105	33	1	2	0.000000	10.030303	10.030303	0.000000	0.000000	0	0	0
106	67	1	1	0.000000	16.522388	16.014925	0.000000	0.000000	0	0	0
107	40	2	2	0.000000	18.575000	17.625000	0.000000	0.000000	0	0	0
108	20	2	1	0.000000	15.300000	15.300000	0.000000	0.000000	0	0	0
109	31	1	1	0.000000	1.258065	1.258065	0.000000	0.000000	0	0	0
110	59	1	2	0.000000	10.949153	7.542373	0.000000	0.000000	0	0	0
111	40	2	2	0.000000	16.375000	16.375000	0.000000	0.000000	0	0	0
112	45	1	1	0.000000	10.400000	10.400000	0.000000	0.000000	0	0	0
113	18	1	2	0.000000	1.222222	1.222222	0.000000	0.000000	0	0	0
114	49	2	1	0.000000	1.224490	1.224490	0.000000	0.000000	0	0	0
115	1	1	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
116	64	1	0	0.000000	1.078125	1.078125	0.000000	0.000000	0	0	0
117	27	1	1	0.000000	13.629630	9.185185	0.000000	0.000000	0	0	0
118	492	1	2	0.000000	16.483740	15.176829	0.000000	0.000000	0	0	0
119	21	2	1	0.000000	15.761905	15.761905	0.000000	0.000000	0	0	0
120	10	1	1	0.000000	15.200000	15.200000	0.000000	0.000000	0	0	0
121	21	1	2	0.000000	15.285714	15.285714	0.000000	0.000000	0	0	0
122	721	1	2	0.000000	12.528433	12.221914	0.000000	0.000000	0	0	0
123	31	1	1	0.000000	1.645161	1.645161	0.000000	0.000000	0	0	0
124	1	1	1	0.000000	6.000000	6.000000	0.000000	0.000000	0	0	0
125	1117	2	2	0.000000	12.866607	12.353626	0.000000	0.000000	0	0	0
126	1477	1	2	0.000000	12.744076	12.329045	0.000000	0.000000	0	0	0
127	529	1	2	0.000000	6.075614	5.899811	0.000000	0.000000	0	0	0
128	170	2	2	0.000000	9.611765	9.429412	0.000000	0.000000	0	0	0
129	115	1	2	0.000000	12.643478	11.939130	0.000000	0.000000	0	0	0
130	235	2	0	0.000000	14.085106	13.417021	0.000000	0.000000	0	0	0
131	3	1	2	0.000000	15.000000	15.000000	0.000000	0.000000	0	0	0
132	31	1	1	0.000000	16.935484	16.387097	0.000000	0.000000	0	0	0
133	68	1	0	0.000000	1.264706	1.264706	0.000000	0.000000	0	0	0
134	1	2	2	0.000000	15.000000	14.000000	0.000000	0.000000	0	0	0
135	185	1	0	0.000000	4.702703	4.535135	0.000000	0.000000	0	0	0
136	20	1	2	0.000000	11.800000	11.800000	0.000000	0.000000	0	0	0
137	23	1	2	0.000000	15.739130	14.826087	0.000000	0.000000	0	0	0
138	102	0	0	0.000000	3.323529	3.323529	0.000000	0.000000	0	0	0
139	15	2	2	0.000000	14.933333	14.933333	0.000000	0.000000	0	0	0
140	14	1	1	0.000000	11.285714	11.285714	0.000000	0.000000	0	0	0
141	3	1	2	0.000000	13.000000	13.000000	0.000000	0.000000	0	0	0
142	14	1	2	0.000000	13.571429	13.571429	0.000000	0.000000	0	0	0
143	4	1	2	0.000000	11.250000	11.250000	0.000000	0.000000	0	0	0
144	186	1	2	0.000000	9.118280	9.118280	0.000000	0.000000	0	0	0
145	64	2	0	0.000000	1.015625	1.015625	0.000000	0.000000	0	0	0
146	5	1	1	0.000000	1.600000	1.600000	0.000000	0.000000	0	0	0
147	50	2	1	0.000000	11.860000	11.860000	0.000000	0.000000	0	0	0
148	31	1	1	0.000000	6.354839	6.354839	0.000000	0.000000	0	0	0
149	31	1	1	0.000000	14.225806	14.225806	0.000000	0.000000	0	0	0
150	7	2	2	0.000000	18.285714	18.285714	0.000000	0.000000	0	0	0
151	660	0	2	0.000000	9.665152	9.336364	0.000000	0.000000	0	0	0
152	11	1	1	0.000000	10.000000	10.000000	0.000000	0.000000	0	0	0
153	5	2	2	0.000000	19.800000	17.800000	0.000000	0.000000	0	0	0
154	2	1	1	0.000000	8.000000	8.000000	0.000000	0.000000	0	0	0
155	7	1	2	0.000000	8.000000	8.000000	0.000000	0.000000	0	0	0
156	274	2	2	0.000000	13.295620	12.339416	0.000000	0.000000	0	0	0
157	19	1	1	0.000000	10.631579	4.210526	0.000000	0.000000	0	0	0
158	67	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
159	239	1	1	0.000000	12.853556	11.472803	0.000000	0.000000	0	0	0
160	13	1	2	0.000000	16.615385	8.230769	0.000000	0.000000	0	0	0
161	42	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
162	44	2	3	0.000000	15.386364	15.386364	0.000000	0.000000	0	0	0
163	160	2	0	0.000000	6.725000	6.725000	0.000000	0.000000	0	0	0
164	1	1	2	0.000000	20.000000	20.000000	0.000000	0.000000	0	0	0
165	2	2	2	0.000000	37.000000	37.000000	0.000000	0.000000	0	0	0
166	7	2	1	0.000000	23.142857	23.142857	0.000000	0.000000	0	0	0
167	32	2	1	0.000000	9.875000	8.906250	0.000000	0.000000	0	0	0
168	39	1	1	0.000000	17.589744	17.051282	0.000000	0.000000	0	0	0
169	643	2	2	0.000000	12.615863	11.741835	0.000000	0.000000	0	0	0
170	53	1	1	0.000000	1.150943	1.150943	0.000000	0.000000	0	0	0
171	1	1	1	0.000000	12.000000	12.000000	0.000000	0.000000	0	0	0
172	3	2	1	0.000000	31.666667	31.666667	0.000000	0.000000	0	0	0
173	48	1	1	0.000000	11.666667	11.020833	0.000000	0.000000	0	0	0
174	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
175	10	1	1	0.000000	8.000000	8.000000	0.000000	0.000000	0	0	0
176	1	1	2	0.000000	15.000000	15.000000	0.000000	0.000000	0	0	0
177	8	2	2	0.000000	14.875000	14.875000	0.000000	0.000000	0	0	0
178	64	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
179	31	1	1	0.000000	7.870968	7.548387	0.000000	0.000000	0	0	0
180	441	2	0	0.000000	5.727891	5.696145	0.000000	0.000000	0	0	0
181	251	0	2	0.000000	12.756972	12.302789	0.000000	0.000000	0	0	0
182	360	1	2	0.000000	12.488889	12.058333	0.000000	0.000000	0	0	0
183	4	1	1	0.000000	7.000000	7.000000	0.000000	0.000000	0	0	0
184	6	1	1	0.000000	15.166667	6.833333	0.000000	0.000000	0	0	0
185	1	1	2	0.000000	11.000000	10.000000	0.000000	0.000000	0	0	0
186	76	0	0	0.000000	1.052632	1.052632	0.000000	0.000000	0	0	0
187	1	1	1	0.000000	6.000000	6.000000	0.000000	0.000000	0	0	0
188	108	0	2	0.000000	5.296296	5.296296	0.000000	0.000000	0	0	0
189	31	1	1	0.000000	2.129032	2.129032	0.000000	0.000000	0	0	0
190	1	1	2	0.000000	5.000000	5.000000	0.000000	0.000000	0	0	0
191	13	2	1	0.000000	8.923077	8.923077	0.000000	0.000000	0	0	0
192	3	2	1	0.000000	9.333333	9.333333	0.000000	0.000000	0	0	0
193	11	1	1	0.000000	7.454545	7.454545	0.000000	0.000000	0	0	0
194	27	1	1	0.000000	8.777778	8.777778	0.000000	0.000000	0	0	0
195	79	1	0	0.000000	11.101266	10.924051	0.000000	0.000000	0	0	0
196	31	1	1	0.000000	1.032258	1.032258	0.000000	0.000000	0	0	0
197	4	2	1	0.000000	17.250000	17.250000	0.000000	0.000000	0	0	0
198	18	1	1	0.000000	14.500000	14.500000	0.000000	0.000000	0	0	0
199	6	1	1	0.000000	12.000000	12.000000	0.000000	0.000000	0	0	0
200	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
201	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
202	340	2	2	0.000000	14.817647	11.538235	0.000000	0.000000	0	0	0
203	414	0	0	0.000000	8.567633	8.342995	0.000000	0.000000	0	0	0
204	1	2	1	0.000000	8.000000	8.000000	0.000000	0.000000	0	0	0
205	21	2	1	0.000000	8.619048	8.619048	0.000000	0.000000	0	0	0
206	9	1	1	0.000000	9.000000	9.000000	0.000000	0.000000	0	0	0
207	9	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
208	7	1	2	0.000000	5.000000	5.000000	0.000000	0.000000	0	0	0
209	462	2	0	0.000000	8.629870	8.428571	0.000000	0.000000	0	0	0
210	193	1	1	0.000000	8.000000	7.046632	0.000000	0.000000	0	0	0
211	31	1	1	0.000000	1.193548	1.193548	0.000000	0.000000	0	0	0
212	5	2	3	0.000000	20.400000	19.400000	0.000000	0.000000	0	0	0
213	6	1	1	0.000000	12.000000	10.166667	0.000000	0.000000	0	0	0
214	8	1	3	0.000000	17.000000	13.000000	0.000000	0.000000	0	0	0
215	10	1	1	0.000000	9.000000	9.000000	0.000000	0.000000	0	0	0
216	25	1	1	0.000000	2.200000	2.200000	0.000000	0.000000	0	0	0
217	2	1	2	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
218	68	1	0	0.000000	1.352941	1.352941	0.000000	0.000000	0	0	0
219	1	1	2	0.000000	6.000000	6.000000	0.000000	0.000000	0	0	0
220	1	2	2	0.000000	14.000000	14.000000	0.000000	0.000000	0	0	0
221	202	2	1	0.000000	5.099010	4.945545	0.000000	0.000000	0	0	0
222	31	1	1	0.000000	15.387097	15.387097	0.000000	0.000000	0	0	0
223	90	1	0	0.000000	4.133333	4.133333	0.000000	0.000000	0	0	0
224	69	1	0	0.000000	1.043478	1.043478	0.000000	0.000000	0	0	0
225	4	1	2	0.000000	18.750000	17.750000	0.000000	0.000000	0	0	0
226	7	1	2	0.000000	15.000000	6.571429	0.000000	0.000000	0	0	0
227	5	1	2	0.000000	15.400000	7.000000	0.000000	0.000000	0	0	0
228	7	2	2	0.000000	6.857143	6.857143	0.000000	0.000000	0	0	0
229	3	2	1	0.000000	15.333333	15.333333	0.000000	0.000000	0	0	0
230	1	2	1	0.000000	14.000000	14.000000	0.000000	0.000000	0	0	0
231	13	2	1	0.000000	12.000000	12.000000	0.000000	0.000000	0	0	0
232	69	1	0	0.000000	1.043478	1.043478	0.000000	0.000000	0	0	0
233	1	1	2	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
234	31	1	1	0.000000	10.193548	10.193548	0.000000	0.000000	0	0	0
235	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
236	53	1	1	0.000000	13.849057	13.264151	0.000000	0.000000	0	0	0
237	6	1	1	0.000000	5.000000	5.000000	0.000000	0.000000	0	0	0
238	75	1	1	0.000000	7.640000	7.133333	0.000000	0.000000	0	0	0
239	65	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
240	68	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
241	4	2	2	0.000000	14.250000	14.250000	0.000000	0.000000	0	0	0
242	52	1	1	0.000000	1.788462	1.788462	0.000000	0.000000	0	0	0
243	31	1	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
244	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
245	62	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
246	19	2	2	0.000000	2.000000	1.684211	0.000000	0.000000	0	0	0
247	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
248	8	2	2	0.000000	2.625000	2.625000	0.000000	0.000000	0	0	0
249	2	1	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
250	64	0	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
251	38	2	2	0.000000	9.421053	9.421053	0.000000	0.000000	0	0	0
252	64	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
253	31	1	1	0.000000	2.000000	1.225806	0.000000	0.000000	0	0	0
254	31	1	1	0.000000	1.258065	1.258065	0.000000	0.000000	0	0	0
255	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
256	7	1	2	0.000000	8.428571	8.428571	0.000000	0.000000	0	0	0
257	45	1	1	0.000000	1.066667	1.066667	0.000000	0.000000	0	0	0
258	10	1	1	0.000000	7.000000	7.000000	0.000000	0.000000	0	0	0
259	3	2	1	0.000000	13.333333	13.333333	0.000000	0.000000	0	0	0
260	9	1	1	0.000000	5.555556	5.555556	0.000000	0.000000	0	0	0
261	1	2	1	0.000000	5.000000	5.000000	0.000000	0.000000	0	0	0
262	6	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
263	7	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
264	10	1	1	0.000000	1.900000	1.900000	0.000000	0.000000	0	0	0
265	68	0	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
266	31	1	1	0.000000	1.064516	1.064516	0.000000	0.000000	0	0	0
267	75	1	0	0.000000	1.040000	1.040000	0.000000	0.000000	0	0	0
268	6	1	2	0.000000	2.333333	2.333333	0.000000	0.000000	0	0	0
269	2	1	2	0.000000	5.000000	5.000000	0.000000	0.000000	0	0	0
270	298	1	2	0.000000	11.966443	11.614094	0.000000	0.000000	0	0	0
271	9	1	1	0.000000	5.000000	5.000000	0.000000	0.000000	0	0	0
272	24	1	1	0.000000	2.958333	2.958333	0.000000	0.000000	0	0	0
273	31	1	1	0.000000	3.806452	2.967742	0.000000	0.000000	0	0	0
274	87	1	2	0.000000	4.379310	3.839080	0.000000	0.000000	0	0	0
275	56	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
276	31	1	1	0.000000	1.419355	1.419355	0.000000	0.000000	0	0	0
277	1	2	2	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
278	67	1	0	0.000000	1.253731	1.253731	0.000000	0.000000	0	0	0
279	66	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
280	68	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
281	64	0	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
282	48	1	1	0.000000	1.020833	1.020833	0.000000	0.000000	0	0	0
283	31	1	1	0.000000	1.064516	1.064516	0.000000	0.000000	0	0	0
284	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
285	64	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
286	17	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
287	6	1	1	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
288	3	1	2	0.000000	5.333333	5.333333	0.000000	0.000000	0	0	0
289	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
290	31	1	1	0.000000	1.193548	1.193548	0.000000	0.000000	0	0	0
291	25	1	1	0.000000	1.440000	1.440000	0.000000	0.000000	0	0	0
292	67	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
293	12	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
294	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
295	1	2	2	0.000000	27.000000	27.000000	0.000000	0.000000	0	0	0
296	70	1	0	0.000000	1.042857	1.042857	0.000000	0.000000	0	0	0
297	67	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
298	62	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
299	71	1	0	0.000000	1.042254	1.042254	0.000000	0.000000	0	0	0
300	68	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
301	78	1	0	0.000000	1.102564	1.102564	0.000000	0.000000	0	0	0
302	6	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
303	2	1	2	0.000000	3.500000	3.500000	0.000000	0.000000	0	0	0
304	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
305	31	1	1	0.000000	1.419355	1.419355	0.000000	0.000000	0	0	0
306	53	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
307	6	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
308	6	1	1	0.000000	2.166667	2.166667	0.000000	0.000000	0	0	0
309	63	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
310	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
311	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
312	42	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
313	20	2	1	0.000000	1.100000	1.100000	0.000000	0.000000	0	0	0
314	11	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
315	10	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
316	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
317	67	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
318	63	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
319	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
320	65	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
321	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
322	65	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
323	65	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
324	68	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
325	63	0	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
326	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
327	66	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
328	67	0	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
329	7	2	1	0.000000	1.428571	1.428571	0.000000	0.000000	0	0	0
330	24	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
331	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
332	64	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
333	2	2	1	0.000000	1.500000	1.500000	0.000000	0.000000	0	0	0
334	2	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
335	3	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
336	3	1	1	0.000000	12.333333	2.000000	0.000000	0.000000	0	0	0
337	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
338	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
339	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
340	66	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
341	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
342	64	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
343	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
344	51	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
345	49	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
346	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
347	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
