ID	lgth	out	in	long_cov	short1_cov	short1_Ocov	short2_cov	short2_Ocov	long_nb	short1_nb	short2_nb
780	28	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
781	70	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
782	50	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
783	64	1	0	0.000000	1.078125	1.078125	0.000000	0.000000	0	0	0
784	53	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
785	2	2	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
786	26	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
787	1	1	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
788	17	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
789	1	1	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
790	1	4	2	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
791	1	1	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
792	1	2	1	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
793	4	1	1	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
794	5	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
795	1	1	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
796	1	2	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
797	4	1	1	0.000000	1.750000	1.750000	0.000000	0.000000	0	0	0
798	1	1	1	0.000000	15.000000	1.000000	0.000000	0.000000	0	0	0
799	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
800	7	1	1	0.000000	18.285714	1.000000	0.000000	0.000000	0	0	0
801	2	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
802	1	3	1	0.000000	6.000000	6.000000	0.000000	0.000000	0	0	0
803	6	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
804	26	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
805	50	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
806	13	1	1	0.000000	1.846154	1.846154	0.000000	0.000000	0	0	0
807	19	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
808	55	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
809	25	1	2	0.000000	2.360000	1.480000	0.000000	0.000000	0	0	0
810	19	1	1	0.000000	1.315789	1.315789	0.000000	0.000000	0	0	0
811	19	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
812	45	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
813	41	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
814	47	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
815	2	2	1	0.000000	4.500000	2.500000	0.000000	0.000000	0	0	0
816	19	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
817	48	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
818	47	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
819	40	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
820	39	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
821	19	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
822	59	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
