ID	lgth	out	in	long_cov	short1_cov	short1_Ocov	short2_cov	short2_Ocov	long_nb	short1_nb	short2_nb
1	63	1	1	0.000000	18.523810	17.253968	0.000000	0.000000	0	0	0
2	39	1	2	0.000000	19.153846	18.948718	0.000000	0.000000	0	0	0
3	1	2	2	0.000000	45.000000	45.000000	0.000000	0.000000	0	0	0
4	1	2	1	0.000000	27.000000	27.000000	0.000000	0.000000	0	0	0
5	40	1	1	0.000000	13.100000	13.100000	0.000000	0.000000	0	0	0
6	18	1	2	0.000000	19.111111	11.555556	0.000000	0.000000	0	0	0
7	50	1	1	0.000000	13.220000	9.140000	0.000000	0.000000	0	0	0
8	8	2	1	0.000000	22.125000	19.125000	0.000000	0.000000	0	0	0
9	8	2	1	0.000000	20.500000	18.000000	0.000000	0.000000	0	0	0
10	25	1	1	0.000000	19.360000	19.360000	0.000000	0.000000	0	0	0
11	166	2	2	0.000000	14.295181	14.295181	0.000000	0.000000	0	0	0
12	515	1	2	0.000000	13.380583	13.056311	0.000000	0.000000	0	0	0
13	1	1	2	0.000000	14.000000	14.000000	0.000000	0.000000	0	0	0
14	2	2	2	0.000000	20.500000	20.500000	0.000000	0.000000	0	0	0
15	1	2	1	0.000000	15.000000	15.000000	0.000000	0.000000	0	0	0
16	430	1	0	0.000000	16.876744	16.125581	0.000000	0.000000	0	0	0
17	10	1	1	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
18	11	2	2	0.000000	19.909091	19.727273	0.000000	0.000000	0	0	0
19	6	1	1	0.000000	10.333333	9.333333	0.000000	0.000000	0	0	0
20	5	2	4	0.000000	16.800000	15.800000	0.000000	0.000000	0	0	0
21	12	2	1	0.000000	16.250000	15.250000	0.000000	0.000000	0	0	0
22	6	2	1	0.000000	15.833333	15.500000	0.000000	0.000000	0	0	0
23	4	2	1	0.000000	12.750000	12.750000	0.000000	0.000000	0	0	0
24	166	1	0	0.000000	2.879518	2.879518	0.000000	0.000000	0	0	0
25	277	1	2	0.000000	14.750903	14.653430	0.000000	0.000000	0	0	0
26	466	2	0	0.000000	9.238197	8.948498	0.000000	0.000000	0	0	0
27	15	1	1	0.000000	10.933333	10.933333	0.000000	0.000000	0	0	0
28	1	1	2	0.000000	39.000000	39.000000	0.000000	0.000000	0	0	0
29	1	2	2	0.000000	47.000000	47.000000	0.000000	0.000000	0	0	0
30	2	3	2	0.000000	47.000000	47.000000	0.000000	0.000000	0	0	0
31	2	2	1	0.000000	25.500000	25.500000	0.000000	0.000000	0	0	0
32	2	2	1	0.000000	24.000000	24.000000	0.000000	0.000000	0	0	0
33	4	1	1	0.000000	9.000000	9.000000	0.000000	0.000000	0	0	0
34	17	1	2	0.000000	14.352941	13.941176	0.000000	0.000000	0	0	0
35	1	2	2	0.000000	8.000000	8.000000	0.000000	0.000000	0	0	0
36	6	1	1	0.000000	6.500000	6.500000	0.000000	0.000000	0	0	0
37	1	1	2	0.000000	11.000000	11.000000	0.000000	0.000000	0	0	0
38	1	1	2	0.000000	12.000000	12.000000	0.000000	0.000000	0	0	0
39	60	1	2	0.000000	6.100000	5.650000	0.000000	0.000000	0	0	0
40	76	1	0	0.000000	2.013158	2.013158	0.000000	0.000000	0	0	0
41	339	2	2	0.000000	6.324484	6.324484	0.000000	0.000000	0	0	0
42	3	2	2	0.000000	19.000000	19.000000	0.000000	0.000000	0	0	0
43	10	2	1	0.000000	11.200000	11.200000	0.000000	0.000000	0	0	0
44	12	1	1	0.000000	10.000000	10.000000	0.000000	0.000000	0	0	0
45	11	1	2	0.000000	8.181818	8.181818	0.000000	0.000000	0	0	0
46	3	2	2	0.000000	28.666667	23.666667	0.000000	0.000000	0	0	0
47	1	1	1	0.000000	19.000000	14.000000	0.000000	0.000000	0	0	0
48	29	1	1	0.000000	8.655172	7.862069	0.000000	0.000000	0	0	0
49	210	1	2	0.000000	12.514286	12.000000	0.000000	0.000000	0	0	0
50	15	1	2	0.000000	10.200000	10.200000	0.000000	0.000000	0	0	0
51	115	2	2	0.000000	14.973913	14.634783	0.000000	0.000000	0	0	0
52	6	2	1	0.000000	19.500000	18.666667	0.000000	0.000000	0	0	0
53	4	2	1	0.000000	20.000000	20.000000	0.000000	0.000000	0	0	0
54	27	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
55	6	1	2	0.000000	20.666667	20.666667	0.000000	0.000000	0	0	0
56	65	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
57	2	1	2	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
58	3	1	2	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
59	19	2	2	0.000000	11.052632	11.052632	0.000000	0.000000	0	0	0
60	1474	1	2	0.000000	13.717096	13.178426	0.000000	0.000000	0	0	0
61	270	1	1	0.000000	13.925926	13.307407	0.000000	0.000000	0	0	0
62	33	2	2	0.000000	16.303030	16.303030	0.000000	0.000000	0	0	0
63	4	1	1	0.000000	10.750000	10.750000	0.000000	0.000000	0	0	0
64	23	1	2	0.000000	11.086957	11.086957	0.000000	0.000000	0	0	0
65	359	1	2	0.000000	16.415042	15.576602	0.000000	0.000000	0	0	0
66	311	2	2	0.000000	17.102894	16.318328	0.000000	0.000000	0	0	0
67	27	1	1	0.000000	26.037037	20.296296	0.000000	0.000000	0	0	0
68	128	2	2	0.000000	16.101562	16.101562	0.000000	0.000000	0	0	0
69	71	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
70	25	1	2	0.000000	8.880000	8.880000	0.000000	0.000000	0	0	0
71	546	1	2	0.000000	15.027473	13.793040	0.000000	0.000000	0	0	0
72	832	1	2	0.000000	13.899038	13.385817	0.000000	0.000000	0	0	0
73	1	3	2	0.000000	33.000000	18.000000	0.000000	0.000000	0	0	0
74	1458	0	1	0.000000	10.993827	10.582305	0.000000	0.000000	0	0	0
75	405	1	2	0.000000	18.118519	17.785185	0.000000	0.000000	0	0	0
76	15	1	2	0.000000	13.266667	9.000000	0.000000	0.000000	0	0	0
77	12	1	1	0.000000	11.333333	5.333333	0.000000	0.000000	0	0	0
78	1	2	2	0.000000	20.000000	15.000000	0.000000	0.000000	0	0	0
79	27	1	1	0.000000	18.777778	15.962963	0.000000	0.000000	0	0	0
80	32	2	1	0.000000	10.500000	9.656250	0.000000	0.000000	0	0	0
81	6	2	1	0.000000	10.333333	10.333333	0.000000	0.000000	0	0	0
82	3	1	1	0.000000	7.000000	7.000000	0.000000	0.000000	0	0	0
83	2	1	2	0.000000	24.000000	24.000000	0.000000	0.000000	0	0	0
84	1	1	1	0.000000	18.000000	18.000000	0.000000	0.000000	0	0	0
85	2	2	2	0.000000	23.000000	23.000000	0.000000	0.000000	0	0	0
86	8	2	1	0.000000	13.125000	13.125000	0.000000	0.000000	0	0	0
87	10	1	1	0.000000	7.600000	7.600000	0.000000	0.000000	0	0	0
88	5	2	2	0.000000	18.200000	17.200000	0.000000	0.000000	0	0	0
89	25	1	1	0.000000	7.920000	7.920000	0.000000	0.000000	0	0	0
90	8	3	1	0.000000	19.750000	15.375000	0.000000	0.000000	0	0	0
91	27	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
92	26	1	2	0.000000	12.384615	12.384615	0.000000	0.000000	0	0	0
93	63	2	0	0.000000	1.015873	1.015873	0.000000	0.000000	0	0	0
94	3	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
95	1	2	2	0.000000	6.000000	6.000000	0.000000	0.000000	0	0	0
96	1	2	3	0.000000	10.000000	10.000000	0.000000	0.000000	0	0	0
97	4	1	2	0.000000	9.000000	9.000000	0.000000	0.000000	0	0	0
98	5	2	2	0.000000	17.800000	17.000000	0.000000	0.000000	0	0	0
99	96	2	1	0.000000	9.375000	9.322917	0.000000	0.000000	0	0	0
100	620	0	2	0.000000	8.308065	8.172581	0.000000	0.000000	0	0	0
101	71	2	2	0.000000	15.211268	14.295775	0.000000	0.000000	0	0	0
102	27	1	1	0.000000	15.629630	15.185185	0.000000	0.000000	0	0	0
103	6	1	2	0.000000	21.833333	20.833333	0.000000	0.000000	0	0	0
104	4	3	2	0.000000	21.500000	20.500000	0.000000	0.000000	0	0	0
105	1	1	1	0.000000	12.000000	12.000000	0.000000	0.000000	0	0	0
106	1	1	2	0.000000	15.000000	15.000000	0.000000	0.000000	0	0	0
107	7	2	2	0.000000	73.285714	69.714286	0.000000	0.000000	0	0	0
108	1	2	2	0.000000	78.000000	3.000000	0.000000	0.000000	0	0	0
109	3	3	2	0.000000	74.666667	66.333333	0.000000	0.000000	0	0	0
110	2	1	1	0.000000	55.000000	55.000000	0.000000	0.000000	0	0	0
111	4	1	1	0.000000	14.500000	13.500000	0.000000	0.000000	0	0	0
112	2	1	1	0.000000	65.500000	48.000000	0.000000	0.000000	0	0	0
113	5	1	2	0.000000	71.400000	55.800000	0.000000	0.000000	0	0	0
114	1	1	2	0.000000	73.000000	70.000000	0.000000	0.000000	0	0	0
115	2	2	1	0.000000	21.000000	18.000000	0.000000	0.000000	0	0	0
116	78	1	1	0.000000	15.217949	14.871795	0.000000	0.000000	0	0	0
117	23	1	1	0.000000	19.478261	19.478261	0.000000	0.000000	0	0	0
118	4	1	2	0.000000	19.500000	19.500000	0.000000	0.000000	0	0	0
119	49	1	2	0.000000	19.224490	17.326531	0.000000	0.000000	0	0	0
120	88	1	2	0.000000	22.079545	21.431818	0.000000	0.000000	0	0	0
121	261	0	2	0.000000	11.616858	10.977011	0.000000	0.000000	0	0	0
122	396	0	2	0.000000	6.681818	6.477273	0.000000	0.000000	0	0	0
123	774	1	3	0.000000	18.692506	17.953488	0.000000	0.000000	0	0	0
124	373	2	2	0.000000	14.584450	14.294906	0.000000	0.000000	0	0	0
125	85	2	2	0.000000	19.941176	18.870588	0.000000	0.000000	0	0	0
126	27	1	1	0.000000	23.703704	6.481481	0.000000	0.000000	0	0	0
127	9	1	2	0.000000	14.111111	8.000000	0.000000	0.000000	0	0	0
128	3	2	2	0.000000	19.000000	19.000000	0.000000	0.000000	0	0	0
129	5	1	1	0.000000	18.000000	18.000000	0.000000	0.000000	0	0	0
130	2	2	1	0.000000	77.000000	61.000000	0.000000	0.000000	0	0	0
131	8	2	3	0.000000	70.750000	53.125000	0.000000	0.000000	0	0	0
132	3	1	1	0.000000	67.666667	50.000000	0.000000	0.000000	0	0	0
133	1	2	2	0.000000	67.000000	50.000000	0.000000	0.000000	0	0	0
134	2	1	1	0.000000	58.000000	40.500000	0.000000	0.000000	0	0	0
135	2	3	3	0.000000	71.000000	53.000000	0.000000	0.000000	0	0	0
136	135	1	2	0.000000	15.718519	14.777778	0.000000	0.000000	0	0	0
137	70	2	0	0.000000	1.085714	1.085714	0.000000	0.000000	0	0	0
138	2	1	2	0.000000	2.500000	2.500000	0.000000	0.000000	0	0	0
139	73	1	2	0.000000	11.369863	9.972603	0.000000	0.000000	0	0	0
140	1	2	2	0.000000	37.000000	37.000000	0.000000	0.000000	0	0	0
141	4	1	1	0.000000	16.000000	16.000000	0.000000	0.000000	0	0	0
142	155	1	2	0.000000	11.941935	11.335484	0.000000	0.000000	0	0	0
143	46	1	1	0.000000	1.847826	1.847826	0.000000	0.000000	0	0	0
144	86	1	2	0.000000	13.930233	13.930233	0.000000	0.000000	0	0	0
145	64	1	2	0.000000	18.515625	18.109375	0.000000	0.000000	0	0	0
146	99	2	2	0.000000	13.626263	8.242424	0.000000	0.000000	0	0	0
147	4	1	1	0.000000	10.500000	7.500000	0.000000	0.000000	0	0	0
148	46	1	1	0.000000	1.282609	1.282609	0.000000	0.000000	0	0	0
149	63	1	0	0.000000	1.015873	1.015873	0.000000	0.000000	0	0	0
150	1	1	2	0.000000	5.000000	5.000000	0.000000	0.000000	0	0	0
151	840	2	2	0.000000	16.640476	15.255952	0.000000	0.000000	0	0	0
152	365	1	2	0.000000	15.991781	13.600000	0.000000	0.000000	0	0	0
153	148	2	2	0.000000	11.459459	10.702703	0.000000	0.000000	0	0	0
154	19	2	1	0.000000	15.052632	9.842105	0.000000	0.000000	0	0	0
155	18	1	1	0.000000	12.944444	12.944444	0.000000	0.000000	0	0	0
156	9	1	2	0.000000	14.777778	14.777778	0.000000	0.000000	0	0	0
157	9	1	2	0.000000	29.333333	20.111111	0.000000	0.000000	0	0	0
158	1	2	2	0.000000	50.000000	50.000000	0.000000	0.000000	0	0	0
159	3	2	1	0.000000	33.333333	33.333333	0.000000	0.000000	0	0	0
160	2	1	1	0.000000	28.500000	28.500000	0.000000	0.000000	0	0	0
161	2	1	2	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
162	1	2	2	0.000000	7.000000	7.000000	0.000000	0.000000	0	0	0
163	1	2	3	0.000000	31.000000	31.000000	0.000000	0.000000	0	0	0
164	1	3	3	0.000000	14.000000	14.000000	0.000000	0.000000	0	0	0
165	1	3	2	0.000000	9.000000	9.000000	0.000000	0.000000	0	0	0
166	8	1	1	0.000000	4.375000	4.375000	0.000000	0.000000	0	0	0
167	245	2	2	0.000000	14.359184	13.097959	0.000000	0.000000	0	0	0
168	44	2	1	0.000000	6.886364	6.227273	0.000000	0.000000	0	0	0
169	6	2	2	0.000000	13.500000	11.500000	0.000000	0.000000	0	0	0
170	1	1	2	0.000000	10.000000	6.000000	0.000000	0.000000	0	0	0
171	271	2	2	0.000000	15.332103	15.003690	0.000000	0.000000	0	0	0
172	13	2	1	0.000000	17.538462	17.538462	0.000000	0.000000	0	0	0
173	38	1	1	0.000000	12.105263	12.105263	0.000000	0.000000	0	0	0
174	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
175	3	2	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
176	3	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
177	75	1	2	0.000000	14.373333	14.146667	0.000000	0.000000	0	0	0
178	490	1	2	0.000000	6.485714	6.414286	0.000000	0.000000	0	0	0
179	86	2	2	0.000000	12.453488	12.453488	0.000000	0.000000	0	0	0
180	24	1	2	0.000000	8.791667	8.791667	0.000000	0.000000	0	0	0
181	91	2	2	0.000000	6.769231	6.769231	0.000000	0.000000	0	0	0
182	6	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
183	21	2	2	0.000000	7.380952	7.380952	0.000000	0.000000	0	0	0
184	9	1	1	0.000000	11.444444	11.444444	0.000000	0.000000	0	0	0
185	1	2	2	0.000000	23.000000	23.000000	0.000000	0.000000	0	0	0
186	27	1	1	0.000000	6.814815	5.888889	0.000000	0.000000	0	0	0
187	239	2	0	0.000000	14.845188	14.271967	0.000000	0.000000	0	0	0
188	378	2	2	0.000000	17.264550	16.677249	0.000000	0.000000	0	0	0
189	16	2	1	0.000000	13.437500	13.437500	0.000000	0.000000	0	0	0
190	27	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
191	14	1	2	0.000000	18.928571	18.714286	0.000000	0.000000	0	0	0
192	4	1	1	0.000000	1.500000	1.500000	0.000000	0.000000	0	0	0
193	4	1	2	0.000000	5.500000	5.500000	0.000000	0.000000	0	0	0
194	13	1	1	0.000000	10.692308	10.692308	0.000000	0.000000	0	0	0
195	90	2	1	0.000000	13.533333	12.466667	0.000000	0.000000	0	0	0
196	11	1	1	0.000000	4.636364	4.636364	0.000000	0.000000	0	0	0
197	83	1	2	0.000000	8.048193	7.722892	0.000000	0.000000	0	0	0
198	3	1	1	0.000000	20.666667	20.666667	0.000000	0.000000	0	0	0
199	1	1	2	0.000000	21.000000	21.000000	0.000000	0.000000	0	0	0
200	62	0	2	0.000000	9.548387	9.548387	0.000000	0.000000	0	0	0
201	23	1	2	0.000000	16.695652	15.956522	0.000000	0.000000	0	0	0
202	106	0	0	0.000000	3.424528	3.424528	0.000000	0.000000	0	0	0
203	34	2	2	0.000000	14.588235	13.558824	0.000000	0.000000	0	0	0
204	66	1	0	0.000000	1.060606	1.060606	0.000000	0.000000	0	0	0
205	45	1	1	0.000000	12.711111	10.288889	0.000000	0.000000	0	0	0
206	50	2	1	0.000000	12.420000	12.420000	0.000000	0.000000	0	0	0
207	23	1	1	0.000000	6.869565	6.869565	0.000000	0.000000	0	0	0
208	1	1	2	0.000000	13.000000	13.000000	0.000000	0.000000	0	0	0
209	8	2	1	0.000000	22.125000	19.250000	0.000000	0.000000	0	0	0
210	27	1	1	0.000000	12.481481	11.555556	0.000000	0.000000	0	0	0
211	47	1	1	0.000000	19.425532	17.255319	0.000000	0.000000	0	0	0
212	69	1	2	0.000000	15.202899	14.811594	0.000000	0.000000	0	0	0
213	16	2	1	0.000000	19.375000	1.000000	0.000000	0.000000	0	0	0
214	14	2	1	0.000000	9.785714	8.500000	0.000000	0.000000	0	0	0
215	13	1	1	0.000000	6.076923	6.076923	0.000000	0.000000	0	0	0
216	67	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
217	41	1	2	0.000000	11.219512	10.463415	0.000000	0.000000	0	0	0
218	4	1	2	0.000000	30.250000	17.250000	0.000000	0.000000	0	0	0
219	3	2	3	0.000000	30.666667	17.666667	0.000000	0.000000	0	0	0
220	112	1	2	0.000000	16.633929	15.080357	0.000000	0.000000	0	0	0
221	214	1	2	0.000000	14.056075	13.378505	0.000000	0.000000	0	0	0
222	238	2	2	0.000000	13.684874	13.117647	0.000000	0.000000	0	0	0
223	27	1	1	0.000000	14.703704	14.703704	0.000000	0.000000	0	0	0
224	16	1	2	0.000000	2.375000	2.375000	0.000000	0.000000	0	0	0
225	158	1	1	0.000000	10.253165	9.765823	0.000000	0.000000	0	0	0
226	8	1	1	0.000000	11.000000	11.000000	0.000000	0.000000	0	0	0
227	39	1	2	0.000000	6.769231	4.153846	0.000000	0.000000	0	0	0
228	776	1	2	0.000000	16.313144	15.893041	0.000000	0.000000	0	0	0
229	27	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
230	59	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
231	6	2	2	0.000000	42.666667	41.666667	0.000000	0.000000	0	0	0
232	7	2	1	0.000000	25.571429	24.571429	0.000000	0.000000	0	0	0
233	55	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
234	12	1	2	0.000000	19.416667	2.000000	0.000000	0.000000	0	0	0
235	60	1	0	0.000000	1.050000	1.050000	0.000000	0.000000	0	0	0
236	17	1	1	0.000000	16.705882	16.705882	0.000000	0.000000	0	0	0
237	18	1	2	0.000000	19.333333	19.333333	0.000000	0.000000	0	0	0
238	27	1	1	0.000000	14.962963	14.222222	0.000000	0.000000	0	0	0
239	56	1	0	0.000000	1.035714	1.035714	0.000000	0.000000	0	0	0
240	64	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
241	69	1	0	0.000000	1.028986	1.028986	0.000000	0.000000	0	0	0
242	2	2	2	0.000000	10.000000	10.000000	0.000000	0.000000	0	0	0
243	85	1	1	0.000000	8.282353	7.964706	0.000000	0.000000	0	0	0
244	27	1	1	0.000000	1.148148	1.148148	0.000000	0.000000	0	0	0
245	2	3	2	0.000000	16.000000	16.000000	0.000000	0.000000	0	0	0
246	27	1	1	0.000000	1.962963	1.962963	0.000000	0.000000	0	0	0
247	1	2	1	0.000000	17.000000	17.000000	0.000000	0.000000	0	0	0
248	43	1	1	0.000000	12.837209	11.953488	0.000000	0.000000	0	0	0
